,database1,database2,tablename,source,seg_id,vers_rotor,datacountdbl,datacountstr,da,dm,di,z,lp,spiri,hr,hl,gamma,plen,was,alpha_a,tanue,delta_u,wks,wbk,memotext,k2_refpos,functyp,profile,profile_correction,profile_last_correction,profile_actual,settings,settings_correction,settings_last_correction,settings_lead_actual,settings_cone_actual,count,cycleno,cycleselect,progno,vc,vcr,vf,vfr,vr,vrad,srad,saxl,saxr,ssum,vca,vfa,vfar,nsz,sa,na,deltagamma1,fpmr,fpma,wait,ndpc,fdwl,qd,fdsl,bal,hm,sradl,sradr,sradvt,sradvtactive,noiseampl,noiselimitlow,processname,cyclefinished,nso,v2rad,fsr,vfrr,vval1,vval2,vers_process,datacountcycle,datacountstrcycle,grindingwheel,dresser,dresser_2,cutterhead,vers_profile,area,axis,flank,startpos,endpos,a,b,c,d,e,f,g,seg_name,wp_id,seg_typ,seg_pos,origin,machinetyp,vers_settings,vers_grindingtool,wheel_type,dw,bwmin,cd,bw,vmax,pmax,ident,wp_name,pj_id,work_routine
957,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,180.0,0.0,0.0,27.32589,22.278004,0.0,-0.18893217985816319,0.9819901381450034,0.0,5181000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
958,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,181.0,0.0,0.0,27.6945,22.344857,0.0,-0.16711454884063875,0.9859374866419218,0.0,5182000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
959,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,182.0,0.0,0.0,28.089026,22.407126,0.0,-0.1443896538441462,0.9895209082494253,0.0,5183000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
960,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,183.0,0.0,0.0,28.509431,22.463408,0.0,-0.1209042798712504,0.9926641703561252,0.0,5184000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
961,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,184.0,0.0,0.0,28.955498,22.512295,0.0,-0.09677512820363492,0.9953062717380867,0.0,5185000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
962,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,185.0,0.0,0.0,29.427248,22.552329,0.0,-0.07210262460075752,0.9973972185271434,0.0,5186000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
963,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,186.0,0.0,0.0,29.924255,22.582052,0.0,-0.04697091900427366,0.9988962572599288,0.0,5187000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
964,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,187.0,0.0,0.0,30.446578,22.599952,0.0,-0.021446287945753314,0.9997700019171148,0.0,5188000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
965,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,188.0,0.0,0.0,30.993901,22.604589,0.0,0.004408111455762591,0.9999902842294986,0.0,5189000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
966,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,189.0,0.0,0.0,31.56552,22.594627,0.0,0.030528150787807743,0.999533907383575,0.0,5190000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
967,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,190.0,0.0,0.0,32.161302,22.568541,0.0,0.05686879884762157,0.9983816603471984,0.0,5191000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
968,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,191.0,0.0,0.0,32.780624,22.525051,0.0,0.0833805741587685,0.9965177769879241,0.0,5192000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
969,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,192.0,0.0,0.0,33.422923,22.462524,0.0,0.11002098042690445,0.9939292650213609,0.0,5193000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
970,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,193.0,0.0,0.0,34.087552,22.379892,0.0,0.13674538194767671,0.9906062287892117,0.0,5194000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
971,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,194.0,0.0,0.0,34.773834,22.275686,0.0,0.1635194826808588,0.9865401050052575,0.0,5195000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
972,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,195.0,0.0,0.0,35.481116,22.148474,0.0,0.1903085265854254,0.9817243323402371,0.0,5196000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
973,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,196.0,0.0,0.0,36.208418,21.997063,0.0,0.21707301471478938,0.9761553699502108,0.0,5197000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
974,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,197.0,0.0,0.0,36.954964,21.820227,0.0,0.24378260692918083,0.9698299028998912,0.0,5198000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
975,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,198.0,0.0,0.0,37.71983,21.616691,0.0,0.27040435938275414,0.9627468423354097,0.0,5199000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
976,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,199.0,0.0,0.0,38.501942,21.385356,0.0,0.29690403787511,0.9549073213110554,0.0,5200000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
977,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,200.0,0.0,0.0,39.300427,21.124873,0.0,0.32325919244056445,0.9463104641198227,0.0,5201000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
978,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,201.0,0.0,0.0,40.114082,20.834183,0.0,0.3494350639106812,0.9369605840747721,0.0,5202000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
979,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,202.0,0.0,0.0,40.941817,20.512146,0.0,0.3754102329082915,0.9268587578632153,0.0,5203000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
980,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,203.0,0.0,0.0,41.782311,20.157997,0.0,0.4011467987329946,0.9160137803910323,0.0,5204000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
981,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,204.0,0.0,0.0,42.634518,19.770318,0.0,0.42662861420351184,0.904426904477521,0.0,5205000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
982,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,205.0,0.0,0.0,43.496914,19.348611,0.0,0.4518209598873834,0.8921086369980079,0.0,5206000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
983,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,206.0,0.0,0.0,44.36851,18.891613,0.0,0.4767070164074859,0.8790622392685702,0.0,5207000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
984,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,207.0,0.0,0.0,45.247567,18.398674,0.0,0.5012554089086021,0.8652993788509674,0.0,5208000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
985,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,208.0,0.0,0.0,46.132821,17.868996,0.0,0.5254430952740176,0.8508287451825189,0.0,5209000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
986,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,209.0,0.0,0.0,47.022857,17.301788,0.0,0.5492483075711058,0.8356591988545785,0.0,5210000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
987,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,210.0,0.0,0.0,47.916046,16.696486,0.0,0.572645466884161,0.8198031283527901,0.0,5211000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
988,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,211.0,0.0,0.0,48.810941,16.052224,0.0,0.5956158063971239,0.8032694511618774,0.0,5212000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
989,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,212.0,0.0,0.0,49.706003,15.368632,0.0,0.6181335616982143,0.7860730881427501,0.0,5213000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
990,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,213.0,0.0,0.0,50.599624,14.645174,0.0,0.6384854794334431,0.7696338691563972,0.0,5214000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
991,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,214.0,0.0,0.0,50.599624,14.645174,0.0,0.905818035341667,0.4236669527468038,0.0,5215000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
992,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,215.0,0.0,0.0,50.681602,14.468943,0.0,0.9066076985302729,0.42197450274352094,0.0,5216000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
993,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,216.0,0.0,0.0,50.763522,14.292923,0.0,0.9066076617060473,0.4219745818599661,0.0,5217000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
994,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,217.0,0.0,0.0,50.845446,14.1169,0.0,0.9066074113011301,0.42197511985170827,0.0,5218000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
995,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,218.0,0.0,0.0,50.927378,13.940867,0.0,0.9066072566391099,0.4219754521406513,0.0,5219000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
996,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,219.0,0.0,0.0,51.009319,13.764822,0.0,0.9066071461661638,0.42197568948986164,0.0,5220000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
997,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,220.0,0.0,0.0,51.091273,13.58876,0.0,0.9066010847886212,0.42198871200554067,0.0,5221000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
998,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,0.0,0.0,-51.101825,13.549022,0.0,-0.9069181460866141,0.4213068671394032,0.0,5001000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
999,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.0,0.0,0.0,-51.020047,13.725005,0.0,-0.9069365429082704,0.4212672633110659,0.0,5002000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1000,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.0,0.0,0.0,-50.938243,13.901114,0.0,-0.9069363811531864,0.4212676115496682,0.0,5003000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1001,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,3.0,0.0,0.0,-50.85641,14.077352,0.0,-0.9069352782740505,0.42126998590211784,0.0,5004000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1002,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,4.0,0.0,0.0,-50.774642,14.253369,0.0,-0.9069361238152774,0.42126816556549784,0.0,5005000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1003,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,5.0,0.0,0.0,-50.69284,14.429523,0.0,-0.9069356826637889,0.42126911530655453,0.0,5006000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1004,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,6.0,0.0,0.0,-50.611101,14.605464,0.0,-0.9061501340784435,0.42295618509441246,0.0,5007000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1005,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,7.0,0.0,0.0,-50.611101,14.605464,0.0,-0.6390895903869827,0.769132300361257,0.0,5008000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1006,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,8.0,0.0,0.0,-49.717983,15.329831,0.0,-0.6187466517233847,0.7855905937453047,0.0,5009000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1007,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,0.0,0.0,-48.823433,16.014189,0.0,-0.5962400356358112,0.8028062156616668,0.0,5010000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1008,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,10.0,0.0,0.0,-47.92904,16.659149,0.0,-0.5732844429263652,0.8193564227481268,0.0,5011000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1009,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,11.0,0.0,0.0,-47.036372,17.265015,0.0,-0.5499026265389886,0.835228771849678,0.0,5012000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1010,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,12.0,0.0,0.0,-46.146679,17.833176,0.0,-0.5261027715670823,0.8504209979471546,0.0,5013000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1011,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,13.0,0.0,0.0,-45.261863,18.363479,0.0,-0.5019279299554399,0.8649094479369774,0.0,5014000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1012,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,14.0,0.0,0.0,-44.383189,18.857101,0.0,-0.47739105675195687,0.8786909461996578,0.0,5015000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1013,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,15.0,0.0,0.0,-43.51203,19.314595,0.0,-0.45251860159867935,0.891754963657156,0.0,5016000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1014,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,16.0,0.0,0.0,-42.649936,19.737035,0.0,-0.42733496760599415,0.9040933720922767,0.0,5017000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1015,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,17.0,0.0,0.0,-41.798032,20.125379,0.0,-0.40186129990273856,0.9157005491100686,0.0,5018000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1016,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,18.0,0.0,0.0,-40.957843,20.480127,0.0,-0.3761338979406595,0.9265653192408863,0.0,5019000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1017,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,19.0,0.0,0.0,-40.130418,20.802699,0.0,-0.3501704017795354,0.9366860144774015,0.0,5020000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1018,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2294.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,20.0,0.0,0.0,-39.316873,21.094247,0.0,-0.3239951900578717,0.9460587279970327,0.0,5021000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
